carrier,delayed30,delay,destination
JetBlue,FALSE,-22,BOS
United,FALSE,-36,DEN
JetBlue,FALSE,-31,CHS
JetBlue,FALSE,-19,PBI
JetBlue,FALSE,18,MCO
JetBlue,FALSE,-12,BNA
United,FALSE,-29,ORD
United,FALSE,-6,IAH
JetBlue,TRUE,107,MSY
JetBlue,TRUE,101,FLL
United,FALSE,-42,DEN
JetBlue,FALSE,-3,BOS
JetBlue,FALSE,29,BNA
JetBlue,FALSE,-28,CHS
JetBlue,FALSE,-24,DEN
JetBlue,TRUE,120,FLL
JetBlue,FALSE,15,MCO
JetBlue,FALSE,-37,PBI
JetBlue,TRUE,40,SRQ
United,FALSE,-24,DEN
JetBlue,FALSE,22,MCO
JetBlue,FALSE,-30,FLL
JetBlue,FALSE,3,PBI
JetBlue,FALSE,6,MCO
United,FALSE,-22,ORD
JetBlue,FALSE,-20,CHS
United,FALSE,-25,ORD
JetBlue,FALSE,11,TPA
JetBlue,TRUE,77,MCO
JetBlue,FALSE,-30,SAV
JetBlue,FALSE,2,FLL
JetBlue,FALSE,-14,JAX
JetBlue,FALSE,0,FLL
United,FALSE,-28,ORD
JetBlue,FALSE,-18,MCO
JetBlue,FALSE,-43,DEN
JetBlue,FALSE,22,TPA
JetBlue,FALSE,-24,RSW
JetBlue,FALSE,-31,JAX
United,FALSE,-13,DEN
JetBlue,FALSE,-5,PBI
United,FALSE,-32,ORD
JetBlue,FALSE,0,MSY
JetBlue,FALSE,-13,SAV
United,FALSE,-41,ORD
United,FALSE,-45,DEN
JetBlue,FALSE,3,BOS
JetBlue,FALSE,-30,CHS
JetBlue,FALSE,-9,MCO
United,FALSE,-37,ORD
JetBlue,FALSE,-19,BNA
JetBlue,FALSE,-6,PBI
JetBlue,FALSE,-17,BOS
JetBlue,FALSE,-9,FLL
JetBlue,FALSE,-23,BOS
JetBlue,FALSE,13,TPA
United,FALSE,-36,DEN
JetBlue,FALSE,15,FLL
United,FALSE,-14,IAH
JetBlue,FALSE,5,MSY
JetBlue,FALSE,-20,BOS
United,FALSE,-1,IAH
JetBlue,FALSE,16,CHS
JetBlue,FALSE,-6,MCO
JetBlue,FALSE,-29,BOS
United,FALSE,-37,DEN
JetBlue,FALSE,-10,RSW
United,FALSE,-32,ORD
JetBlue,FALSE,-8,JAX
JetBlue,FALSE,-6,SRQ
JetBlue,FALSE,-10,BOS
JetBlue,FALSE,-9,PBI
JetBlue,TRUE,98,DEN
JetBlue,FALSE,8,MCO
JetBlue,FALSE,29,PBI
JetBlue,FALSE,6,FLL
JetBlue,TRUE,54,BNA
United,FALSE,14,DEN
United,FALSE,-8,ORD
JetBlue,FALSE,-11,BOS
United,FALSE,-27,DEN
JetBlue,TRUE,38,TPA
United,FALSE,-12,ORD
JetBlue,FALSE,-16,BOS
JetBlue,TRUE,85,MCO
JetBlue,FALSE,15,MCO
JetBlue,FALSE,-24,BOS
JetBlue,FALSE,-6,PBI
JetBlue,FALSE,-5,BOS
JetBlue,TRUE,66,FLL
JetBlue,FALSE,5,JAX
JetBlue,FALSE,-4,FLL
United,FALSE,-34,ORD
JetBlue,TRUE,82,SAV
JetBlue,FALSE,-14,CHS
JetBlue,TRUE,84,MCO
JetBlue,TRUE,57,BNA
JetBlue,FALSE,-17,FLL
JetBlue,FALSE,-1,TPA
United,FALSE,-11,IAH
United,FALSE,-16,ORD
United,FALSE,-36,DEN
JetBlue,FALSE,-40,DEN
JetBlue,FALSE,7,MCO
JetBlue,FALSE,-28,RSW
JetBlue,FALSE,-6,BOS
JetBlue,FALSE,-9,JAX
United,FALSE,-28,DEN
JetBlue,TRUE,98,BOS
JetBlue,FALSE,-10,PBI
United,FALSE,-26,ORD
JetBlue,FALSE,-17,BOS
JetBlue,FALSE,4,MSY
JetBlue,FALSE,-29,SAV
United,FALSE,-35,ORD
JetBlue,FALSE,-8,BOS
United,FALSE,-49,DEN
JetBlue,FALSE,-25,CHS
JetBlue,FALSE,6,MCO
JetBlue,FALSE,-24,BNA
JetBlue,FALSE,17,PBI
United,FALSE,-21,IAH
United,FALSE,-25,ORD
JetBlue,FALSE,-9,BOS
JetBlue,FALSE,-13,FLL
JetBlue,FALSE,-6,BOS
JetBlue,FALSE,-3,TPA
United,FALSE,-40,DEN
JetBlue,FALSE,0,FLL
United,FALSE,-31,IAH
JetBlue,FALSE,-5,BOS
United,FALSE,-23,IAH
JetBlue,FALSE,-38,DEN
JetBlue,FALSE,-22,CHS
JetBlue,FALSE,-1,MCO
JetBlue,TRUE,50,MSY
JetBlue,FALSE,-28,RSW
JetBlue,FALSE,-15,BOS
United,FALSE,-30,DEN
JetBlue,FALSE,-17,JAX
United,FALSE,-25,ORD
JetBlue,FALSE,-20,SRQ
JetBlue,FALSE,-13,BOS
JetBlue,FALSE,-16,PBI
JetBlue,FALSE,-31,BNA
JetBlue,FALSE,6,MCO
United,FALSE,-35,DEN
JetBlue,FALSE,-2,PBI
JetBlue,FALSE,2,FLL
JetBlue,FALSE,12,MCO
JetBlue,FALSE,-13,BOS
United,FALSE,3,ORD
JetBlue,FALSE,9,TPA
United,FALSE,-36,DEN
JetBlue,FALSE,-27,BOS
United,FALSE,22,ORD
JetBlue,FALSE,8,MCO
JetBlue,FALSE,-19,BOS
JetBlue,FALSE,-29,PBI
JetBlue,FALSE,-16,FLL
JetBlue,FALSE,-5,SAV
JetBlue,FALSE,-13,BOS
JetBlue,FALSE,-32,FLL
United,FALSE,-27,ORD
JetBlue,FALSE,-21,CHS
JetBlue,FALSE,-42,BNA
JetBlue,TRUE,77,JAX
JetBlue,FALSE,23,MCO
JetBlue,FALSE,-23,FLL
JetBlue,FALSE,-20,TPA
United,FALSE,-6,IAH
United,FALSE,-20,ORD
JetBlue,FALSE,-5,BOS
United,FALSE,-30,DEN
JetBlue,FALSE,-43,DEN
JetBlue,FALSE,-16,MCO
JetBlue,FALSE,-39,RSW
JetBlue,FALSE,-17,BOS
JetBlue,FALSE,-32,JAX
United,FALSE,-25,DEN
United,FALSE,-33,ORD
JetBlue,FALSE,-22,BOS
JetBlue,FALSE,-11,SAV
United,FALSE,-18,ORD
JetBlue,FALSE,-6,BOS
United,FALSE,-28,DEN
JetBlue,TRUE,107,PBI
JetBlue,TRUE,68,MSY
JetBlue,FALSE,-40,CHS
United,FALSE,-39,ORD
JetBlue,FALSE,-34,BNA
JetBlue,FALSE,-8,MCO
United,FALSE,-4,IAH
JetBlue,FALSE,-20,BOS
JetBlue,FALSE,-23,FLL
JetBlue,FALSE,-13,BOS
JetBlue,FALSE,-18,TPA
JetBlue,FALSE,-24,FLL
United,FALSE,-20,IAH
United,FALSE,1,DEN
JetBlue,TRUE,159,PBI
JetBlue,FALSE,-10,BOS
United,FALSE,8,IAH
JetBlue,FALSE,-36,CHS
JetBlue,FALSE,-35,DEN
JetBlue,FALSE,-10,MCO
JetBlue,TRUE,51,MSY
United,FALSE,-26,DEN
JetBlue,FALSE,-10,BOS
United,FALSE,-25,ORD
JetBlue,FALSE,-4,JAX
JetBlue,FALSE,-34,PBI
JetBlue,FALSE,-20,SRQ
JetBlue,FALSE,6,BOS
JetBlue,FALSE,-7,BNA
JetBlue,FALSE,-20,MCO
JetBlue,TRUE,81,RSW
JetBlue,FALSE,-37,PBI
JetBlue,FALSE,-7,FLL
United,FALSE,-15,ORD
United,TRUE,32,DEN
JetBlue,FALSE,-25,BOS
United,FALSE,-34,DEN
JetBlue,FALSE,-21,BOS
JetBlue,FALSE,-3,TPA
JetBlue,FALSE,0,MCO
JetBlue,FALSE,-27,BOS
JetBlue,FALSE,-33,PBI
JetBlue,FALSE,-31,FLL
JetBlue,FALSE,-32,SAV
United,TRUE,108,ORD
JetBlue,FALSE,-12,BOS
JetBlue,FALSE,-7,JAX
United,FALSE,-24,ORD
JetBlue,FALSE,-22,FLL
JetBlue,FALSE,-37,CHS
JetBlue,TRUE,266,MCO
JetBlue,FALSE,-44,BNA
JetBlue,FALSE,6,MCO
JetBlue,FALSE,-33,FLL
United,FALSE,-29,IAH
JetBlue,FALSE,-24,TPA
United,FALSE,-11,ORD
JetBlue,FALSE,-19,BOS
United,FALSE,-8,DEN
JetBlue,FALSE,-29,MCO
JetBlue,FALSE,-5,DEN
JetBlue,FALSE,-50,RSW
JetBlue,FALSE,-20,BOS
JetBlue,FALSE,-35,JAX
United,FALSE,-5,DEN
JetBlue,FALSE,-40,PBI
United,FALSE,-13,ORD
JetBlue,FALSE,-23,BOS
JetBlue,FALSE,-9,MSY
United,FALSE,-12,ORD
JetBlue,FALSE,-5,SAV
JetBlue,FALSE,-20,BOS
United,FALSE,-1,DEN
JetBlue,FALSE,-47,MCO
JetBlue,FALSE,-41,PBI
JetBlue,FALSE,-37,BNA
United,FALSE,-31,IAH
United,FALSE,-25,ORD
JetBlue,FALSE,-22,BOS
JetBlue,FALSE,-48,FLL
JetBlue,FALSE,22,CHS
JetBlue,FALSE,-28,BOS
JetBlue,FALSE,-41,TPA
United,FALSE,12,DEN
United,FALSE,-30,IAH
JetBlue,FALSE,-27,BOS
JetBlue,FALSE,-26,MSY
United,FALSE,-34,IAH
JetBlue,FALSE,-47,CHS
JetBlue,FALSE,-47,MCO
JetBlue,TRUE,37,DEN
JetBlue,FALSE,-26,BOS
JetBlue,FALSE,-45,RSW
JetBlue,FALSE,-17,JAX
JetBlue,FALSE,-28,BOS
JetBlue,FALSE,-35,SRQ
United,TRUE,82,DEN
JetBlue,FALSE,-14,PBI
JetBlue,FALSE,-20,BNA
JetBlue,FALSE,-29,PBI
JetBlue,TRUE,252,FLL
JetBlue,FALSE,0,FLL
United,TRUE,45,DEN
United,TRUE,143,ORD
JetBlue,TRUE,48,MCO
JetBlue,FALSE,-12,BOS
JetBlue,FALSE,-28,TPA
United,FALSE,12,DEN
United,FALSE,-11,ORD
JetBlue,TRUE,45,MCO
JetBlue,FALSE,-18,BOS
JetBlue,FALSE,-22,MCO
JetBlue,FALSE,-27,BOS
JetBlue,FALSE,9,FLL
JetBlue,FALSE,-12,PBI
JetBlue,FALSE,5,SAV
JetBlue,FALSE,-5,BOS
JetBlue,FALSE,-38,JAX
United,TRUE,228,ORD
United,FALSE,-15,ORD
JetBlue,FALSE,-2,FLL
JetBlue,FALSE,-43,CHS
JetBlue,FALSE,-16,BNA
JetBlue,FALSE,16,MCO
United,FALSE,-37,IAH
JetBlue,FALSE,-27,FLL
JetBlue,FALSE,-28,TPA
United,FALSE,20,ORD
JetBlue,FALSE,4,BOS
United,TRUE,38,DEN
JetBlue,FALSE,-29,MCO
JetBlue,TRUE,70,DEN
JetBlue,FALSE,-26,RSW
JetBlue,FALSE,-6,BOS
JetBlue,FALSE,-24,JAX
United,FALSE,10,DEN
JetBlue,FALSE,-28,PBI
United,FALSE,-1,ORD
JetBlue,FALSE,-25,BOS
JetBlue,FALSE,-13,MSY
United,FALSE,-7,ORD
JetBlue,FALSE,-21,SAV
JetBlue,FALSE,-1,BOS
United,FALSE,17,DEN
JetBlue,FALSE,-56,CHS
JetBlue,FALSE,-38,MCO
JetBlue,FALSE,-23,BNA
United,FALSE,3,ORD
JetBlue,FALSE,-17,BOS
JetBlue,FALSE,-38,FLL
JetBlue,FALSE,8,PBI
JetBlue,FALSE,-7,BOS
JetBlue,FALSE,-23,TPA
United,FALSE,-7,DEN
JetBlue,FALSE,9,FLL
United,FALSE,-15,IAH
JetBlue,FALSE,-17,MSY
JetBlue,FALSE,-7,BOS
United,FALSE,-27,IAH
JetBlue,FALSE,-52,CHS
JetBlue,FALSE,27,DEN
United,FALSE,16,DEN
JetBlue,FALSE,3,BOS
United,TRUE,245,IAH
United,FALSE,10,ORD
JetBlue,FALSE,-20,BOS
JetBlue,FALSE,-32,SRQ
JetBlue,FALSE,-10,JAX
JetBlue,FALSE,-51,PBI
JetBlue,TRUE,76,RSW
JetBlue,FALSE,-26,MCO
JetBlue,FALSE,8,BNA
United,FALSE,10,DEN
JetBlue,FALSE,-37,FLL
JetBlue,FALSE,6,PBI
JetBlue,FALSE,-11,BOS
JetBlue,FALSE,17,MCO
United,FALSE,-8,DEN
JetBlue,FALSE,-22,BOS
JetBlue,TRUE,236,MCO
United,TRUE,45,ORD
JetBlue,FALSE,-23,MCO
JetBlue,FALSE,-17,BOS
JetBlue,FALSE,-31,PBI
JetBlue,FALSE,-14,BOS
JetBlue,FALSE,16,FLL
JetBlue,FALSE,-16,JAX
JetBlue,FALSE,-28,FLL
JetBlue,TRUE,55,SAV
JetBlue,FALSE,-23,CHS
United,FALSE,12,ORD
JetBlue,FALSE,-2,MCO
JetBlue,TRUE,255,TPA
JetBlue,TRUE,76,BNA
JetBlue,TRUE,108,BNA
United,FALSE,-34,IAH
JetBlue,FALSE,-24,FLL
United,FALSE,9,ORD
JetBlue,FALSE,-14,TPA
JetBlue,FALSE,-3,BOS
United,FALSE,-15,DEN
JetBlue,FALSE,-22,MCO
JetBlue,FALSE,-17,DEN
JetBlue,FALSE,-19,JAX
JetBlue,FALSE,0,RSW
JetBlue,FALSE,6,BOS
United,FALSE,18,DEN
JetBlue,FALSE,-2,PBI
United,FALSE,4,ORD
JetBlue,FALSE,-23,BOS
JetBlue,FALSE,-22,MSY
United,FALSE,-7,ORD
JetBlue,FALSE,-17,SAV
JetBlue,FALSE,-13,BOS
United,FALSE,-6,DEN
JetBlue,FALSE,-30,CHS
JetBlue,FALSE,-6,MCO
JetBlue,FALSE,23,BNA
United,FALSE,-3,IAH
United,FALSE,11,ORD
JetBlue,FALSE,-5,BOS
JetBlue,TRUE,71,PBI
JetBlue,FALSE,30,FLL
JetBlue,FALSE,-7,BOS
JetBlue,FALSE,-25,TPA
JetBlue,FALSE,-24,FLL
United,FALSE,-6,DEN
United,FALSE,-11,IAH
JetBlue,FALSE,-21,MSY
JetBlue,FALSE,-15,BOS
United,FALSE,-23,IAH
JetBlue,FALSE,-5,DEN
JetBlue,FALSE,-27,CHS
JetBlue,FALSE,-27,MCO
JetBlue,FALSE,-19,BOS
United,FALSE,-5,DEN
JetBlue,FALSE,-12,JAX
United,FALSE,8,ORD
JetBlue,FALSE,-26,SRQ
JetBlue,FALSE,2,BOS
JetBlue,FALSE,-4,PBI
JetBlue,FALSE,12,BNA
JetBlue,FALSE,-8,MCO
United,FALSE,-17,DEN
JetBlue,TRUE,109,RSW
JetBlue,FALSE,-20,MCO
United,FALSE,8,ORD
JetBlue,FALSE,-17,BOS
United,FALSE,0,ORD
JetBlue,TRUE,55,PBI
United,FALSE,-17,DEN
JetBlue,FALSE,-25,BOS
JetBlue,TRUE,35,TPA
JetBlue,FALSE,-30,BOS
JetBlue,FALSE,-35,PBI
JetBlue,FALSE,-29,SAV
JetBlue,FALSE,-24,BOS
JetBlue,FALSE,-18,JAX
JetBlue,FALSE,24,FLL
United,FALSE,-12,ORD
JetBlue,FALSE,-11,FLL
JetBlue,FALSE,-19,CHS
JetBlue,TRUE,58,MCO
JetBlue,FALSE,-32,FLL
United,FALSE,-12,IAH
United,FALSE,-5,ORD
United,FALSE,-28,DEN
JetBlue,FALSE,-40,DEN
JetBlue,FALSE,-8,MCO
JetBlue,FALSE,-9,BOS
JetBlue,FALSE,-23,JAX
United,FALSE,-38,DEN
United,FALSE,-5,ORD
JetBlue,FALSE,-20,PBI
JetBlue,TRUE,44,RSW
United,FALSE,-17,ORD
JetBlue,TRUE,47,MSY
United,FALSE,-35,DEN
JetBlue,FALSE,0,BOS
JetBlue,FALSE,30,PBI
JetBlue,TRUE,43,MCO
United,FALSE,-31,ORD
United,FALSE,-13,IAH
JetBlue,FALSE,-19,BNA
JetBlue,TRUE,63,SAV
JetBlue,TRUE,52,CHS
JetBlue,FALSE,-4,FLL
United,FALSE,-42,DEN
JetBlue,FALSE,-19,BNA
JetBlue,FALSE,-14,BOS
JetBlue,TRUE,73,FLL
JetBlue,FALSE,-41,DEN
JetBlue,FALSE,-19,CHS
JetBlue,FALSE,5,MCO
United,FALSE,-30,DEN
JetBlue,FALSE,-7,PBI
JetBlue,FALSE,21,SRQ
JetBlue,FALSE,-18,FLL
JetBlue,FALSE,24,MCO
JetBlue,FALSE,-6,PBI
United,FALSE,-29,ORD
JetBlue,FALSE,0,CHS
JetBlue,FALSE,1,MCO
JetBlue,FALSE,-23,TPA
JetBlue,FALSE,-21,MCO
JetBlue,FALSE,-22,FLL
JetBlue,FALSE,-17,SAV
United,TRUE,90,ORD
JetBlue,FALSE,-21,JAX
United,FALSE,-13,ORD
JetBlue,FALSE,-10,MCO
JetBlue,FALSE,-18,TPA
JetBlue,FALSE,-21,RSW
JetBlue,FALSE,-16,DEN
JetBlue,FALSE,27,FLL
JetBlue,FALSE,-10,JAX
JetBlue,FALSE,-2,PBI
United,FALSE,-19,DEN
JetBlue,TRUE,743,SAV
United,FALSE,-17,ORD
JetBlue,FALSE,24,MSY
JetBlue,FALSE,-7,BNA
United,FALSE,-20,ORD
JetBlue,FALSE,-24,BOS
JetBlue,FALSE,-20,SAV
United,FALSE,-16,DEN
JetBlue,TRUE,45,PBI
United,FALSE,-12,ORD
United,FALSE,-5,IAH
JetBlue,FALSE,26,CHS
JetBlue,FALSE,-28,BOS
JetBlue,FALSE,-30,FLL
JetBlue,FALSE,-25,BOS
United,FALSE,-10,DEN
United,FALSE,-10,IAH
JetBlue,TRUE,268,MCO
JetBlue,FALSE,-19,BOS
JetBlue,FALSE,19,MSY
JetBlue,FALSE,20,CHS
JetBlue,TRUE,137,TPA
JetBlue,TRUE,69,MCO
JetBlue,FALSE,-12,BOS
United,FALSE,0,DEN
JetBlue,TRUE,42,DEN
JetBlue,FALSE,4,JAX
United,TRUE,105,IAH
United,FALSE,11,ORD
JetBlue,FALSE,-18,BOS
JetBlue,FALSE,12,SRQ
JetBlue,TRUE,77,RSW
United,FALSE,13,DEN
JetBlue,TRUE,55,BNA
JetBlue,FALSE,-10,FLL
JetBlue,TRUE,73,MCO
JetBlue,FALSE,-1,MCO
JetBlue,TRUE,138,PBI
JetBlue,TRUE,37,PBI
JetBlue,TRUE,357,FLL
JetBlue,FALSE,-17,BOS
United,TRUE,34,ORD
JetBlue,FALSE,24,TPA
United,FALSE,7,DEN
JetBlue,TRUE,59,BOS
United,FALSE,-1,ORD
JetBlue,FALSE,-8,PBI
JetBlue,FALSE,25,BOS
JetBlue,TRUE,58,JAX
JetBlue,TRUE,111,FLL
JetBlue,TRUE,186,MCO
JetBlue,TRUE,67,MCO
JetBlue,TRUE,37,CHS
JetBlue,TRUE,127,FLL
JetBlue,TRUE,75,BNA
United,FALSE,-1,IAH
JetBlue,TRUE,35,FLL
United,FALSE,6,ORD
JetBlue,FALSE,-9,RSW
United,FALSE,12,DEN
JetBlue,FALSE,-7,TPA
JetBlue,FALSE,27,MCO
JetBlue,TRUE,48,DEN
United,FALSE,22,DEN
JetBlue,TRUE,75,BOS
JetBlue,FALSE,2,BOS
JetBlue,FALSE,14,PBI
JetBlue,FALSE,18,JAX
United,FALSE,-3,ORD
JetBlue,FALSE,-24,BOS
JetBlue,FALSE,9,MSY
United,FALSE,-9,ORD
JetBlue,FALSE,-23,BOS
United,FALSE,10,DEN
JetBlue,FALSE,3,PBI
JetBlue,FALSE,-11,CHS
JetBlue,FALSE,9,MCO
United,FALSE,-4,ORD
JetBlue,TRUE,55,SAV
JetBlue,FALSE,-4,FLL
JetBlue,TRUE,59,BOS
JetBlue,FALSE,9,TPA
JetBlue,FALSE,-6,FLL
United,FALSE,-3,DEN
United,FALSE,13,IAH
United,TRUE,174,IAH
JetBlue,FALSE,10,MCO
JetBlue,FALSE,-26,BOS
JetBlue,FALSE,20,MSY
United,FALSE,12,IAH
JetBlue,TRUE,309,BNA
JetBlue,FALSE,4,DEN
JetBlue,TRUE,35,CHS
JetBlue,FALSE,-18,BOS
JetBlue,FALSE,-7,RSW
United,FALSE,18,DEN
JetBlue,FALSE,-18,BOS
JetBlue,FALSE,5,JAX
JetBlue,FALSE,29,BNA
United,TRUE,49,ORD
JetBlue,FALSE,27,PBI
JetBlue,FALSE,15,MCO
JetBlue,FALSE,-14,MCO
JetBlue,FALSE,28,FLL
JetBlue,FALSE,-39,BOS
United,FALSE,23,ORD
JetBlue,FALSE,13,PBI
United,FALSE,4,ORD
JetBlue,FALSE,25,TPA
JetBlue,FALSE,-11,BOS
United,TRUE,107,DEN
JetBlue,FALSE,2,MCO
United,FALSE,16,DEN
United,FALSE,-18,ORD
JetBlue,FALSE,-11,BOS
JetBlue,FALSE,-10,SAV
JetBlue,TRUE,33,FLL
JetBlue,FALSE,9,BOS
JetBlue,TRUE,323,SRQ
JetBlue,FALSE,5,FLL
JetBlue,TRUE,131,PBI
JetBlue,TRUE,81,JAX
JetBlue,FALSE,20,CHS
JetBlue,TRUE,62,MCO
JetBlue,TRUE,41,BNA
JetBlue,FALSE,3,FLL
United,FALSE,18,IAH
United,FALSE,-3,ORD
JetBlue,FALSE,-13,BOS
JetBlue,FALSE,-1,MCO
JetBlue,FALSE,3,TPA
JetBlue,FALSE,-7,DEN
United,FALSE,1,DEN
JetBlue,FALSE,-14,BOS
JetBlue,FALSE,-1,JAX
JetBlue,FALSE,29,PBI
United,FALSE,-4,DEN
United,FALSE,-10,ORD
JetBlue,FALSE,-23,BOS
JetBlue,FALSE,8,MSY
JetBlue,FALSE,9,BNA
United,FALSE,-6,ORD
United,FALSE,-1,DEN
JetBlue,FALSE,-9,PBI
JetBlue,FALSE,-13,CHS
JetBlue,TRUE,37,MCO
United,FALSE,-2,ORD
JetBlue,TRUE,44,SAV
United,FALSE,21,IAH
JetBlue,FALSE,-6,BOS
JetBlue,FALSE,-12,FLL
JetBlue,TRUE,84,BOS
JetBlue,FALSE,10,TPA
United,FALSE,-4,DEN
JetBlue,FALSE,0,FLL
United,FALSE,12,IAH
JetBlue,FALSE,-20,BOS
JetBlue,FALSE,14,MCO
United,FALSE,-21,IAH
JetBlue,FALSE,-3,CHS
JetBlue,FALSE,-8,DEN
JetBlue,TRUE,153,BOS
JetBlue,FALSE,15,MSY
JetBlue,FALSE,-16,RSW
United,FALSE,21,DEN
JetBlue,FALSE,7,BOS
United,FALSE,-10,ORD
JetBlue,FALSE,-12,BOS
JetBlue,TRUE,38,JAX
JetBlue,FALSE,19,SRQ
JetBlue,FALSE,-8,BNA
JetBlue,FALSE,-5,MCO
United,FALSE,-17,DEN
JetBlue,TRUE,51,PBI
JetBlue,TRUE,31,MCO
JetBlue,TRUE,43,FLL
JetBlue,FALSE,13,BOS
United,FALSE,4,ORD
JetBlue,FALSE,-19,BOS
United,TRUE,55,ORD
JetBlue,TRUE,63,TPA
JetBlue,TRUE,31,MCO
JetBlue,FALSE,-28,BOS
United,FALSE,-24,ORD
JetBlue,TRUE,33,PBI
JetBlue,FALSE,21,FLL
JetBlue,TRUE,204,PBI
JetBlue,FALSE,-28,BOS
JetBlue,FALSE,24,JAX
United,TRUE,136,DEN
JetBlue,FALSE,-1,MCO
JetBlue,FALSE,17,FLL
JetBlue,FALSE,-6,CHS
JetBlue,FALSE,1,BNA
JetBlue,FALSE,-17,FLL
United,FALSE,13,IAH
United,FALSE,-4,ORD
JetBlue,FALSE,-14,BOS
JetBlue,FALSE,0,MCO
JetBlue,FALSE,-12,RSW
United,FALSE,7,DEN
JetBlue,FALSE,-11,TPA
JetBlue,FALSE,9,DEN
JetBlue,FALSE,-14,BOS
JetBlue,FALSE,2,JAX
JetBlue,FALSE,17,PBI
United,TRUE,31,DEN
United,FALSE,8,ORD
JetBlue,FALSE,-8,MSY
JetBlue,FALSE,-4,BNA
United,FALSE,6,ORD
JetBlue,FALSE,-15,BOS
United,FALSE,10,DEN
JetBlue,FALSE,-13,PBI
JetBlue,FALSE,7,CHS
JetBlue,FALSE,2,MCO
United,FALSE,0,ORD
United,FALSE,2,IAH
JetBlue,TRUE,35,SAV
JetBlue,FALSE,-17,BOS
JetBlue,FALSE,-24,FLL
JetBlue,FALSE,-22,BOS
JetBlue,FALSE,-5,TPA
United,FALSE,12,DEN
JetBlue,FALSE,-6,FLL
United,FALSE,0,IAH
JetBlue,FALSE,-28,BOS
JetBlue,FALSE,10,MCO
United,FALSE,-16,IAH
JetBlue,FALSE,-18,CHS
JetBlue,FALSE,6,MSY
JetBlue,FALSE,-27,BOS
JetBlue,FALSE,-27,RSW
United,FALSE,20,DEN
JetBlue,FALSE,-30,BOS
JetBlue,FALSE,-7,SRQ
JetBlue,FALSE,13,JAX
JetBlue,FALSE,-4,BNA
JetBlue,FALSE,22,PBI
JetBlue,FALSE,-29,FLL
United,FALSE,7,DEN
United,TRUE,98,ORD
JetBlue,TRUE,186,DEN
JetBlue,FALSE,26,MCO
United,FALSE,-3,ORD
JetBlue,FALSE,-5,PBI
JetBlue,FALSE,-30,BOS
JetBlue,FALSE,-15,TPA
JetBlue,FALSE,28,MCO
United,FALSE,3,ORD
JetBlue,FALSE,-19,BOS
JetBlue,FALSE,-14,MCO
United,FALSE,19,DEN
JetBlue,FALSE,-20,BOS
United,FALSE,-16,ORD
JetBlue,FALSE,-10,SAV
JetBlue,FALSE,-6,PBI
JetBlue,FALSE,2,FLL
JetBlue,FALSE,-25,BOS
JetBlue,FALSE,-4,JAX
JetBlue,FALSE,7,FLL
JetBlue,FALSE,-2,MCO
JetBlue,FALSE,-8,CHS
JetBlue,TRUE,67,BNA
JetBlue,TRUE,89,BNA
United,FALSE,10,IAH
JetBlue,FALSE,-19,FLL
JetBlue,FALSE,-7,BOS
United,FALSE,12,ORD
United,FALSE,7,DEN
JetBlue,FALSE,-8,MCO
JetBlue,FALSE,0,TPA
JetBlue,FALSE,3,JAX
JetBlue,FALSE,22,RSW
JetBlue,FALSE,-10,BOS
United,FALSE,20,DEN
JetBlue,FALSE,-5,PBI
United,FALSE,1,ORD
JetBlue,FALSE,-13,BOS
JetBlue,FALSE,-17,MSY
United,FALSE,-1,ORD
JetBlue,FALSE,4,BNA
JetBlue,FALSE,-8,BOS
United,FALSE,3,DEN
JetBlue,FALSE,-17,PBI
JetBlue,FALSE,-12,CHS
United,FALSE,-2,ORD
United,FALSE,-7,IAH
JetBlue,FALSE,-26,BOS
JetBlue,TRUE,38,SAV
JetBlue,FALSE,-3,FLL
JetBlue,FALSE,-8,TPA
JetBlue,FALSE,20,BOS
United,FALSE,7,DEN
United,FALSE,-9,IAH
JetBlue,FALSE,4,BOS
United,FALSE,-36,IAH
JetBlue,TRUE,212,MCO
JetBlue,FALSE,-23,CHS
JetBlue,TRUE,33,DEN
United,TRUE,38,DEN
JetBlue,TRUE,93,MCO
JetBlue,FALSE,30,BOS
United,FALSE,24,ORD
JetBlue,FALSE,-2,BOS
JetBlue,FALSE,18,JAX
JetBlue,TRUE,211,FLL
JetBlue,FALSE,27,SRQ
JetBlue,TRUE,151,MSY
JetBlue,TRUE,100,RSW
JetBlue,TRUE,45,PBI
United,TRUE,45,DEN
JetBlue,TRUE,66,BNA
JetBlue,TRUE,32,MCO
United,FALSE,24,ORD
JetBlue,FALSE,21,FLL
JetBlue,FALSE,13,PBI
JetBlue,FALSE,15,BOS
JetBlue,FALSE,-19,TPA
United,FALSE,25,ORD
United,FALSE,26,DEN
JetBlue,TRUE,42,BOS
JetBlue,FALSE,-14,BOS
United,FALSE,0,ORD
JetBlue,TRUE,46,MCO
JetBlue,TRUE,153,MCO
JetBlue,FALSE,-17,PBI
JetBlue,FALSE,-4,SAV
JetBlue,FALSE,6,BOS
JetBlue,TRUE,65,FLL
JetBlue,FALSE,-8,MCO
JetBlue,TRUE,59,JAX
JetBlue,FALSE,26,CHS
JetBlue,TRUE,82,FLL
United,FALSE,-20,IAH
JetBlue,FALSE,-29,FLL
JetBlue,FALSE,-25,BOS
United,TRUE,66,ORD
JetBlue,FALSE,-14,MCO
United,FALSE,10,DEN
